topic, metric, value, alpha, gamma, eta, inference, dataset
73,itd,9.49593,1.00E-05,1.00E-05,0.000759,rgs,nips
74,itd,9.63415,1.00E-05,1.00E-05,0.000759,rgs,nips
75,itd,9.73171,1.00E-05,1.00E-05,0.000759,rgs,nips
76,itd,9.5122,1.00E-05,1.00E-05,0.000759,rgs,nips
77,itd,9.60976,1.00E-05,1.00E-05,0.000759,rgs,nips
78,itd,9.26829,1.00E-05,1.00E-05,0.000759,rgs,nips
79,itd,9.28455,1.00E-05,1.00E-05,0.000759,rgs,nips
80,itd,9.78862,1.00E-05,1.00E-05,0.000759,rgs,nips
81,itd,9.93496,1.00E-05,1.00E-05,0.000759,rgs,nips
82,itd,9.64228,1.00E-05,1.00E-05,0.000759,rgs,nips
83,itd,9.44715,1.00E-05,1.00E-05,0.000759,rgs,nips
84,itd,9.49593,1.00E-05,1.00E-05,0.000759,rgs,nips
85,itd,9.91057,1.00E-05,1.00E-05,0.000759,rgs,nips
86,itd,9.68293,1.00E-05,1.00E-05,0.000759,rgs,nips
87,itd,9.95122,1.00E-05,1.00E-05,0.000759,rgs,nips
88,itd,9.56911,1.00E-05,1.00E-05,0.000759,rgs,nips
89,itd,9.4065,1.00E-05,1.00E-05,0.000759,rgs,nips
90,itd,9.86992,1.00E-05,1.00E-05,0.000759,rgs,nips
91,itd,9.73171,1.00E-05,1.00E-05,0.000759,rgs,nips
92,itd,9.7561,1.00E-05,1.00E-05,0.000759,rgs,nips
93,itd,9.69919,1.00E-05,1.00E-05,0.000759,rgs,nips
94,itd,9.91057,1.00E-05,1.00E-05,0.000759,rgs,nips
95,itd,9.9187,1.00E-05,1.00E-05,0.000759,rgs,nips
96,itd,9.60163,1.00E-05,1.00E-05,0.000759,rgs,nips
97,itd,9.70732,1.00E-05,1.00E-05,0.000759,rgs,nips
98,itd,9.6748,1.00E-05,1.00E-05,0.000759,rgs,nips
99,itd,9.43089,1.00E-05,1.00E-05,0.000759,rgs,nips
100,itd,9.39024,1.00E-05,1.00E-05,0.000759,rgs,nips
101,itd,9.77236,1.00E-05,1.00E-05,0.000759,rgs,nips
102,itd,9.45528,1.00E-05,1.00E-05,0.000759,rgs,nips
103,itd,9.56098,1.00E-05,1.00E-05,0.000759,rgs,nips
104,itd,9.85366,1.00E-05,1.00E-05,0.000759,rgs,nips
105,itd,9.5935,1.00E-05,1.00E-05,0.000759,rgs,nips
106,itd,9.56098,1.00E-05,1.00E-05,0.000759,rgs,nips
107,itd,9.57724,1.00E-05,1.00E-05,0.000759,rgs,nips
108,itd,9.76423,1.00E-05,1.00E-05,0.000759,rgs,nips
109,itd,9.80488,1.00E-05,1.00E-05,0.000759,rgs,nips
110,itd,9.70732,1.00E-05,1.00E-05,0.000759,rgs,nips
111,itd,9.78049,1.00E-05,1.00E-05,0.000759,rgs,nips
112,itd,9.42276,1.00E-05,1.00E-05,0.000759,rgs,nips
113,itd,9.77236,1.00E-05,1.00E-05,0.000759,rgs,nips
114,itd,9.52846,1.00E-05,1.00E-05,0.000759,rgs,nips
115,itd,9.64228,1.00E-05,1.00E-05,0.000759,rgs,nips
116,itd,9.76423,1.00E-05,1.00E-05,0.000759,rgs,nips
117,itd,9.62602,1.00E-05,1.00E-05,0.000759,rgs,nips
118,itd,9.7561,1.00E-05,1.00E-05,0.000759,rgs,nips
119,itd,9.74797,1.00E-05,1.00E-05,0.000759,rgs,nips
120,itd,9.60163,1.00E-05,1.00E-05,0.000759,rgs,nips
121,itd,9.50407,1.00E-05,1.00E-05,0.000759,rgs,nips
122,itd,9.54472,1.00E-05,1.00E-05,0.000759,rgs,nips
123,itd,9.82927,1.00E-05,1.00E-05,0.000759,rgs,nips
0,itd,9.76078,1.00E-05,1.00E-05,0.000759,sa,nips
1,itd,9.82353,1.00E-05,1.00E-05,0.000759,sa,nips
2,itd,9.53333,1.00E-05,1.00E-05,0.000759,sa,nips
3,itd,9.36471,1.00E-05,1.00E-05,0.000759,sa,nips
4,itd,9.60784,1.00E-05,1.00E-05,0.000759,sa,nips
5,itd,9.6902,1.00E-05,1.00E-05,0.000759,sa,nips
6,itd,9.31373,1.00E-05,1.00E-05,0.000759,sa,nips
7,itd,9.67451,1.00E-05,1.00E-05,0.000759,sa,nips
8,itd,9.72157,1.00E-05,1.00E-05,0.000759,sa,nips
9,itd,9.35686,1.00E-05,1.00E-05,0.000759,sa,nips
10,itd,9.77255,1.00E-05,1.00E-05,0.000759,sa,nips
11,itd,9.60784,1.00E-05,1.00E-05,0.000759,sa,nips
12,itd,9.54902,1.00E-05,1.00E-05,0.000759,sa,nips
13,itd,9.48235,1.00E-05,1.00E-05,0.000759,sa,nips
14,itd,9.44706,1.00E-05,1.00E-05,0.000759,sa,nips
15,itd,9.84314,1.00E-05,1.00E-05,0.000759,sa,nips
16,itd,9.66667,1.00E-05,1.00E-05,0.000759,sa,nips
17,itd,9.45098,1.00E-05,1.00E-05,0.000759,sa,nips
18,itd,9.56863,1.00E-05,1.00E-05,0.000759,sa,nips
19,itd,9.60392,1.00E-05,1.00E-05,0.000759,sa,nips
20,itd,9.6,1.00E-05,1.00E-05,0.000759,sa,nips
21,itd,9.80784,1.00E-05,1.00E-05,0.000759,sa,nips
22,itd,9.41569,1.00E-05,1.00E-05,0.000759,sa,nips
23,itd,9.62745,1.00E-05,1.00E-05,0.000759,sa,nips
24,itd,9.63922,1.00E-05,1.00E-05,0.000759,sa,nips
25,itd,9.60392,1.00E-05,1.00E-05,0.000759,sa,nips
26,itd,9.7098,1.00E-05,1.00E-05,0.000759,sa,nips
27,itd,9.48627,1.00E-05,1.00E-05,0.000759,sa,nips
28,itd,9.63922,1.00E-05,1.00E-05,0.000759,sa,nips
29,itd,9.59216,1.00E-05,1.00E-05,0.000759,sa,nips
30,itd,9.5098,1.00E-05,1.00E-05,0.000759,sa,nips
31,itd,9.72941,1.00E-05,1.00E-05,0.000759,sa,nips
32,itd,9.50196,1.00E-05,1.00E-05,0.000759,sa,nips
33,itd,9.75686,1.00E-05,1.00E-05,0.000759,sa,nips
34,itd,9.7098,1.00E-05,1.00E-05,0.000759,sa,nips
35,itd,9.6,1.00E-05,1.00E-05,0.000759,sa,nips
36,itd,9.53333,1.00E-05,1.00E-05,0.000759,sa,nips
37,itd,9.54118,1.00E-05,1.00E-05,0.000759,sa,nips
38,itd,9.65882,1.00E-05,1.00E-05,0.000759,sa,nips
39,itd,9.58431,1.00E-05,1.00E-05,0.000759,sa,nips
40,itd,9.65882,1.00E-05,1.00E-05,0.000759,sa,nips
41,itd,9.56863,1.00E-05,1.00E-05,0.000759,sa,nips
42,itd,9.61569,1.00E-05,1.00E-05,0.000759,sa,nips
43,itd,9.60392,1.00E-05,1.00E-05,0.000759,sa,nips
44,itd,9.49804,1.00E-05,1.00E-05,0.000759,sa,nips
45,itd,9.63922,1.00E-05,1.00E-05,0.000759,sa,nips
46,itd,9.74902,1.00E-05,1.00E-05,0.000759,sa,nips
47,itd,9.49412,1.00E-05,1.00E-05,0.000759,sa,nips
48,itd,9.61176,1.00E-05,1.00E-05,0.000759,sa,nips
49,itd,9.46275,1.00E-05,1.00E-05,0.000759,sa,nips
50,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
51,itd,9.73333,1.00E-05,1.00E-05,0.000759,sa,nips
52,itd,9.71765,1.00E-05,1.00E-05,0.000759,sa,nips
53,itd,9.46667,1.00E-05,1.00E-05,0.000759,sa,nips
54,itd,9.55294,1.00E-05,1.00E-05,0.000759,sa,nips
55,itd,9.5098,1.00E-05,1.00E-05,0.000759,sa,nips
56,itd,9.66667,1.00E-05,1.00E-05,0.000759,sa,nips
57,itd,9.76863,1.00E-05,1.00E-05,0.000759,sa,nips
58,itd,9.73333,1.00E-05,1.00E-05,0.000759,sa,nips
59,itd,9.55294,1.00E-05,1.00E-05,0.000759,sa,nips
60,itd,9.6549,1.00E-05,1.00E-05,0.000759,sa,nips
61,itd,9.68627,1.00E-05,1.00E-05,0.000759,sa,nips
62,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
63,itd,9.82353,1.00E-05,1.00E-05,0.000759,sa,nips
64,itd,9.61961,1.00E-05,1.00E-05,0.000759,sa,nips
65,itd,9.76471,1.00E-05,1.00E-05,0.000759,sa,nips
66,itd,9.77647,1.00E-05,1.00E-05,0.000759,sa,nips
67,itd,9.76078,1.00E-05,1.00E-05,0.000759,sa,nips
68,itd,9.76078,1.00E-05,1.00E-05,0.000759,sa,nips
69,itd,9.55294,1.00E-05,1.00E-05,0.000759,sa,nips
70,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
71,itd,9.77647,1.00E-05,1.00E-05,0.000759,sa,nips
72,itd,9.71765,1.00E-05,1.00E-05,0.000759,sa,nips
73,itd,9.77255,1.00E-05,1.00E-05,0.000759,sa,nips
74,itd,9.72941,1.00E-05,1.00E-05,0.000759,sa,nips
75,itd,9.72157,1.00E-05,1.00E-05,0.000759,sa,nips
76,itd,9.78824,1.00E-05,1.00E-05,0.000759,sa,nips
77,itd,9.41961,1.00E-05,1.00E-05,0.000759,sa,nips
78,itd,9.59608,1.00E-05,1.00E-05,0.000759,sa,nips
79,itd,9.36078,1.00E-05,1.00E-05,0.000759,sa,nips
80,itd,9.92549,1.00E-05,1.00E-05,0.000759,sa,nips
81,itd,9.69804,1.00E-05,1.00E-05,0.000759,sa,nips
82,itd,9.87451,1.00E-05,1.00E-05,0.000759,sa,nips
83,itd,9.6549,1.00E-05,1.00E-05,0.000759,sa,nips
84,itd,9.10588,1.00E-05,1.00E-05,0.000759,sa,nips
85,itd,9.6,1.00E-05,1.00E-05,0.000759,sa,nips
86,itd,9.74118,1.00E-05,1.00E-05,0.000759,sa,nips
87,itd,9.67451,1.00E-05,1.00E-05,0.000759,sa,nips
88,itd,9.9098,1.00E-05,1.00E-05,0.000759,sa,nips
89,itd,9.68235,1.00E-05,1.00E-05,0.000759,sa,nips
90,itd,9.49804,1.00E-05,1.00E-05,0.000759,sa,nips
91,itd,9.92157,1.00E-05,1.00E-05,0.000759,sa,nips
92,itd,9.63529,1.00E-05,1.00E-05,0.000759,sa,nips
93,itd,9.41569,1.00E-05,1.00E-05,0.000759,sa,nips
94,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
95,itd,9.81569,1.00E-05,1.00E-05,0.000759,sa,nips
96,itd,9.56078,1.00E-05,1.00E-05,0.000759,sa,nips
97,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
98,itd,9.93333,1.00E-05,1.00E-05,0.000759,sa,nips
99,itd,9.83922,1.00E-05,1.00E-05,0.000759,sa,nips
100,itd,9.62353,1.00E-05,1.00E-05,0.000759,sa,nips
101,itd,9.72549,1.00E-05,1.00E-05,0.000759,sa,nips
102,itd,9.75294,1.00E-05,1.00E-05,0.000759,sa,nips
103,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
104,itd,9.81961,1.00E-05,1.00E-05,0.000759,sa,nips
105,itd,9.79608,1.00E-05,1.00E-05,0.000759,sa,nips
106,itd,9.53333,1.00E-05,1.00E-05,0.000759,sa,nips
107,itd,9.63529,1.00E-05,1.00E-05,0.000759,sa,nips
108,itd,9.68235,1.00E-05,1.00E-05,0.000759,sa,nips
109,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
110,itd,9.50196,1.00E-05,1.00E-05,0.000759,sa,nips
111,itd,9.67843,1.00E-05,1.00E-05,0.000759,sa,nips
112,itd,9.41176,1.00E-05,1.00E-05,0.000759,sa,nips
113,itd,9.53725,1.00E-05,1.00E-05,0.000759,sa,nips
114,itd,9.83922,1.00E-05,1.00E-05,0.000759,sa,nips
115,itd,9.73333,1.00E-05,1.00E-05,0.000759,sa,nips
116,itd,9.51373,1.00E-05,1.00E-05,0.000759,sa,nips
117,itd,9.59608,1.00E-05,1.00E-05,0.000759,sa,nips
118,itd,9.63529,1.00E-05,1.00E-05,0.000759,sa,nips
119,itd,9.56863,1.00E-05,1.00E-05,0.000759,sa,nips
120,itd,9.50588,1.00E-05,1.00E-05,0.000759,sa,nips
121,itd,9.47843,1.00E-05,1.00E-05,0.000759,sa,nips
122,itd,9.48235,1.00E-05,1.00E-05,0.000759,sa,nips
123,itd,9.8,1.00E-05,1.00E-05,0.000759,sa,nips
124,itd,9.74118,1.00E-05,1.00E-05,0.000759,sa,nips
125,itd,9.52549,1.00E-05,1.00E-05,0.000759,sa,nips
126,itd,9.67059,1.00E-05,1.00E-05,0.000759,sa,nips
127,itd,9.75686,1.00E-05,1.00E-05,0.000759,sa,nips
128,itd,9.48235,1.00E-05,1.00E-05,0.000759,sa,nips
129,itd,9.68627,1.00E-05,1.00E-05,0.000759,sa,nips
130,itd,9.59216,1.00E-05,1.00E-05,0.000759,sa,nips
131,itd,9.72157,1.00E-05,1.00E-05,0.000759,sa,nips
132,itd,9.53333,1.00E-05,1.00E-05,0.000759,sa,nips
133,itd,9.8549,1.00E-05,1.00E-05,0.000759,sa,nips
134,itd,9.76078,1.00E-05,1.00E-05,0.000759,sa,nips
135,itd,9.50588,1.00E-05,1.00E-05,0.000759,sa,nips
136,itd,9.80392,1.00E-05,1.00E-05,0.000759,sa,nips
137,itd,9.53725,1.00E-05,1.00E-05,0.000759,sa,nips
138,itd,9.57647,1.00E-05,1.00E-05,0.000759,sa,nips
139,itd,9.78431,1.00E-05,1.00E-05,0.000759,sa,nips
140,itd,9.51765,1.00E-05,1.00E-05,0.000759,sa,nips
141,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
142,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
143,itd,9.75686,1.00E-05,1.00E-05,0.000759,sa,nips
144,itd,9.8,1.00E-05,1.00E-05,0.000759,sa,nips
145,itd,9.72941,1.00E-05,1.00E-05,0.000759,sa,nips
146,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
147,itd,9.57647,1.00E-05,1.00E-05,0.000759,sa,nips
148,itd,9.50196,1.00E-05,1.00E-05,0.000759,sa,nips
149,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
150,itd,9.58431,1.00E-05,1.00E-05,0.000759,sa,nips
151,itd,9.63137,1.00E-05,1.00E-05,0.000759,sa,nips
152,itd,9.82745,1.00E-05,1.00E-05,0.000759,sa,nips
153,itd,9.82353,1.00E-05,1.00E-05,0.000759,sa,nips
154,itd,9.74118,1.00E-05,1.00E-05,0.000759,sa,nips
155,itd,9.58431,1.00E-05,1.00E-05,0.000759,sa,nips
156,itd,9.78039,1.00E-05,1.00E-05,0.000759,sa,nips
157,itd,9.78824,1.00E-05,1.00E-05,0.000759,sa,nips
158,itd,9.77647,1.00E-05,1.00E-05,0.000759,sa,nips
159,itd,9.70588,1.00E-05,1.00E-05,0.000759,sa,nips
160,itd,9.81961,1.00E-05,1.00E-05,0.000759,sa,nips
161,itd,9.67059,1.00E-05,1.00E-05,0.000759,sa,nips
162,itd,9.77255,1.00E-05,1.00E-05,0.000759,sa,nips
163,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
164,itd,9.57255,1.00E-05,1.00E-05,0.000759,sa,nips
165,itd,9.50196,1.00E-05,1.00E-05,0.000759,sa,nips
166,itd,9.58824,1.00E-05,1.00E-05,0.000759,sa,nips
167,itd,9.65098,1.00E-05,1.00E-05,0.000759,sa,nips
168,itd,9.39608,1.00E-05,1.00E-05,0.000759,sa,nips
169,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
170,itd,9.79608,1.00E-05,1.00E-05,0.000759,sa,nips
171,itd,9.91765,1.00E-05,1.00E-05,0.000759,sa,nips
172,itd,9.49804,1.00E-05,1.00E-05,0.000759,sa,nips
173,itd,9.57255,1.00E-05,1.00E-05,0.000759,sa,nips
174,itd,9.67059,1.00E-05,1.00E-05,0.000759,sa,nips
175,itd,9.83137,1.00E-05,1.00E-05,0.000759,sa,nips
176,itd,9.60784,1.00E-05,1.00E-05,0.000759,sa,nips
177,itd,9.71373,1.00E-05,1.00E-05,0.000759,sa,nips
178,itd,9.6549,1.00E-05,1.00E-05,0.000759,sa,nips
179,itd,9.48627,1.00E-05,1.00E-05,0.000759,sa,nips
180,itd,9.49804,1.00E-05,1.00E-05,0.000759,sa,nips
181,itd,9.68235,1.00E-05,1.00E-05,0.000759,sa,nips
182,itd,9.91373,1.00E-05,1.00E-05,0.000759,sa,nips
183,itd,9.79608,1.00E-05,1.00E-05,0.000759,sa,nips
184,itd,9.61569,1.00E-05,1.00E-05,0.000759,sa,nips
185,itd,9.72549,1.00E-05,1.00E-05,0.000759,sa,nips
186,itd,9.52549,1.00E-05,1.00E-05,0.000759,sa,nips
187,itd,9.58824,1.00E-05,1.00E-05,0.000759,sa,nips
188,itd,9.73333,1.00E-05,1.00E-05,0.000759,sa,nips
189,itd,9.58824,1.00E-05,1.00E-05,0.000759,sa,nips
190,itd,9.46667,1.00E-05,1.00E-05,0.000759,sa,nips
191,itd,9.69804,1.00E-05,1.00E-05,0.000759,sa,nips
192,itd,9.60784,1.00E-05,1.00E-05,0.000759,sa,nips
193,itd,9.82745,1.00E-05,1.00E-05,0.000759,sa,nips
194,itd,9.26667,1.00E-05,1.00E-05,0.000759,sa,nips
195,itd,9.84314,1.00E-05,1.00E-05,0.000759,sa,nips
196,itd,9.77647,1.00E-05,1.00E-05,0.000759,sa,nips
197,itd,9.6,1.00E-05,1.00E-05,0.000759,sa,nips
198,itd,9.7098,1.00E-05,1.00E-05,0.000759,sa,nips
199,itd,9.84314,1.00E-05,1.00E-05,0.000759,sa,nips
200,itd,9.50196,1.00E-05,1.00E-05,0.000759,sa,nips
201,itd,9.79216,1.00E-05,1.00E-05,0.000759,sa,nips
202,itd,9.67059,1.00E-05,1.00E-05,0.000759,sa,nips
203,itd,9.72941,1.00E-05,1.00E-05,0.000759,sa,nips
204,itd,9.72549,1.00E-05,1.00E-05,0.000759,sa,nips
205,itd,9.85882,1.00E-05,1.00E-05,0.000759,sa,nips
206,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
207,itd,9.81569,1.00E-05,1.00E-05,0.000759,sa,nips
208,itd,9.71765,1.00E-05,1.00E-05,0.000759,sa,nips
209,itd,9.7451,1.00E-05,1.00E-05,0.000759,sa,nips
210,itd,9.65882,1.00E-05,1.00E-05,0.000759,sa,nips
211,itd,9.81569,1.00E-05,1.00E-05,0.000759,sa,nips
212,itd,9.50588,1.00E-05,1.00E-05,0.000759,sa,nips
213,itd,9.60784,1.00E-05,1.00E-05,0.000759,sa,nips
214,itd,9.87451,1.00E-05,1.00E-05,0.000759,sa,nips
215,itd,9.82745,1.00E-05,1.00E-05,0.000759,sa,nips
216,itd,9.44314,1.00E-05,1.00E-05,0.000759,sa,nips
217,itd,9.69804,1.00E-05,1.00E-05,0.000759,sa,nips
218,itd,9.71765,1.00E-05,1.00E-05,0.000759,sa,nips
219,itd,9.63922,1.00E-05,1.00E-05,0.000759,sa,nips
220,itd,9.78824,1.00E-05,1.00E-05,0.000759,sa,nips
221,itd,9.49412,1.00E-05,1.00E-05,0.000759,sa,nips
222,itd,9.76471,1.00E-05,1.00E-05,0.000759,sa,nips
223,itd,9.6549,1.00E-05,1.00E-05,0.000759,sa,nips
224,itd,9.6549,1.00E-05,1.00E-05,0.000759,sa,nips
225,itd,9.82745,1.00E-05,1.00E-05,0.000759,sa,nips
226,itd,9.69412,1.00E-05,1.00E-05,0.000759,sa,nips
227,itd,9.65098,1.00E-05,1.00E-05,0.000759,sa,nips
228,itd,9.72157,1.00E-05,1.00E-05,0.000759,sa,nips
229,itd,9.76471,1.00E-05,1.00E-05,0.000759,sa,nips
230,itd,9.82353,1.00E-05,1.00E-05,0.000759,sa,nips
231,itd,9.66275,1.00E-05,1.00E-05,0.000759,sa,nips
232,itd,9.71765,1.00E-05,1.00E-05,0.000759,sa,nips
233,itd,9.87059,1.00E-05,1.00E-05,0.000759,sa,nips
234,itd,9.77255,1.00E-05,1.00E-05,0.000759,sa,nips
235,itd,9.80784,1.00E-05,1.00E-05,0.000759,sa,nips
236,itd,9.80392,1.00E-05,1.00E-05,0.000759,sa,nips
237,itd,9.8,1.00E-05,1.00E-05,0.000759,sa,nips
238,itd,9.61176,1.00E-05,1.00E-05,0.000759,sa,nips
239,itd,9.68627,1.00E-05,1.00E-05,0.000759,sa,nips
240,itd,9.80784,1.00E-05,1.00E-05,0.000759,sa,nips
241,itd,9.64314,1.00E-05,1.00E-05,0.000759,sa,nips
242,itd,9.6,1.00E-05,1.00E-05,0.000759,sa,nips
243,itd,9.78824,1.00E-05,1.00E-05,0.000759,sa,nips
244,itd,9.72157,1.00E-05,1.00E-05,0.000759,sa,nips
245,itd,9.81176,1.00E-05,1.00E-05,0.000759,sa,nips
246,itd,9.78431,1.00E-05,1.00E-05,0.000759,sa,nips
247,itd,9.81569,1.00E-05,1.00E-05,0.000759,sa,nips
248,itd,9.76471,1.00E-05,1.00E-05,0.000759,sa,nips
249,itd,9.70588,1.00E-05,1.00E-05,0.000759,sa,nips
250,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
251,itd,9.73725,1.00E-05,1.00E-05,0.000759,sa,nips
252,itd,9.67843,1.00E-05,1.00E-05,0.000759,sa,nips
253,itd,9.81176,1.00E-05,1.00E-05,0.000759,sa,nips
254,itd,9.64706,1.00E-05,1.00E-05,0.000759,sa,nips
255,itd,9.80784,1.00E-05,1.00E-05,0.000759,sa,nips
0,pmi,108.077,1.00E-05,1.00E-05,0.000759,crs,nips
1,pmi,80.8728,1.00E-05,1.00E-05,0.000759,crs,nips
2,pmi,155.037,1.00E-05,1.00E-05,0.000759,crs,nips
3,pmi,91.0549,1.00E-05,1.00E-05,0.000759,crs,nips
4,pmi,66.6104,1.00E-05,1.00E-05,0.000759,crs,nips
5,pmi,180.673,1.00E-05,1.00E-05,0.000759,crs,nips
6,pmi,298.342,1.00E-05,1.00E-05,0.000759,crs,nips
7,pmi,53.3367,1.00E-05,1.00E-05,0.000759,crs,nips
8,pmi,139.167,1.00E-05,1.00E-05,0.000759,crs,nips
9,pmi,207.94,1.00E-05,1.00E-05,0.000759,crs,nips
10,pmi,75.2408,1.00E-05,1.00E-05,0.000759,crs,nips
11,pmi,55.5109,1.00E-05,1.00E-05,0.000759,crs,nips
12,pmi,80.7867,1.00E-05,1.00E-05,0.000759,crs,nips
13,pmi,56.0628,1.00E-05,1.00E-05,0.000759,crs,nips
14,pmi,80.7394,1.00E-05,1.00E-05,0.000759,crs,nips
15,pmi,67.5649,1.00E-05,1.00E-05,0.000759,crs,nips
16,pmi,148.652,1.00E-05,1.00E-05,0.000759,crs,nips
17,pmi,32.5487,1.00E-05,1.00E-05,0.000759,crs,nips
18,pmi,40.8512,1.00E-05,1.00E-05,0.000759,crs,nips
19,pmi,91.058,1.00E-05,1.00E-05,0.000759,crs,nips
20,pmi,77.5681,1.00E-05,1.00E-05,0.000759,crs,nips
21,pmi,80.3168,1.00E-05,1.00E-05,0.000759,crs,nips
22,pmi,52.0118,1.00E-05,1.00E-05,0.000759,crs,nips
23,pmi,61.9965,1.00E-05,1.00E-05,0.000759,crs,nips
24,pmi,60.1326,1.00E-05,1.00E-05,0.000759,crs,nips
25,pmi,56.3855,1.00E-05,1.00E-05,0.000759,crs,nips
26,pmi,57.9032,1.00E-05,1.00E-05,0.000759,crs,nips
27,pmi,81.8252,1.00E-05,1.00E-05,0.000759,crs,nips
28,pmi,72.0259,1.00E-05,1.00E-05,0.000759,crs,nips
29,pmi,106.358,1.00E-05,1.00E-05,0.000759,crs,nips
30,pmi,105.257,1.00E-05,1.00E-05,0.000759,crs,nips
31,pmi,205.708,1.00E-05,1.00E-05,0.000759,crs,nips
32,pmi,138.18,1.00E-05,1.00E-05,0.000759,crs,nips
33,pmi,44.207,1.00E-05,1.00E-05,0.000759,crs,nips
34,pmi,281.308,1.00E-05,1.00E-05,0.000759,crs,nips
35,pmi,84.5875,1.00E-05,1.00E-05,0.000759,crs,nips
36,pmi,61.4646,1.00E-05,1.00E-05,0.000759,crs,nips
37,pmi,115.542,1.00E-05,1.00E-05,0.000759,crs,nips
38,pmi,93.0383,1.00E-05,1.00E-05,0.000759,crs,nips
39,pmi,103.284,1.00E-05,1.00E-05,0.000759,crs,nips
40,pmi,200.197,1.00E-05,1.00E-05,0.000759,crs,nips
41,pmi,38.2538,1.00E-05,1.00E-05,0.000759,crs,nips
42,pmi,131.813,1.00E-05,1.00E-05,0.000759,crs,nips
43,pmi,51.7296,1.00E-05,1.00E-05,0.000759,crs,nips
44,pmi,96.224,1.00E-05,1.00E-05,0.000759,crs,nips
45,pmi,52.5183,1.00E-05,1.00E-05,0.000759,crs,nips
46,pmi,158.983,1.00E-05,1.00E-05,0.000759,crs,nips
47,pmi,94.7925,1.00E-05,1.00E-05,0.000759,crs,nips
48,pmi,149.677,1.00E-05,1.00E-05,0.000759,crs,nips
49,pmi,230.248,1.00E-05,1.00E-05,0.000759,crs,nips
50,pmi,54.1797,1.00E-05,1.00E-05,0.000759,crs,nips
51,pmi,53.7684,1.00E-05,1.00E-05,0.000759,crs,nips
52,pmi,49.5722,1.00E-05,1.00E-05,0.000759,crs,nips
53,pmi,58.7718,1.00E-05,1.00E-05,0.000759,crs,nips
54,pmi,261.263,1.00E-05,1.00E-05,0.000759,crs,nips
55,pmi,133.259,1.00E-05,1.00E-05,0.000759,crs,nips
56,pmi,175.787,1.00E-05,1.00E-05,0.000759,crs,nips
57,pmi,34.8663,1.00E-05,1.00E-05,0.000759,crs,nips
58,pmi,66.529,1.00E-05,1.00E-05,0.000759,crs,nips
59,pmi,70.2718,1.00E-05,1.00E-05,0.000759,crs,nips
60,pmi,124.606,1.00E-05,1.00E-05,0.000759,crs,nips
61,pmi,195.905,1.00E-05,1.00E-05,0.000759,crs,nips
62,pmi,210.884,1.00E-05,1.00E-05,0.000759,crs,nips
63,pmi,83.0736,1.00E-05,1.00E-05,0.000759,crs,nips
64,pmi,160.985,1.00E-05,1.00E-05,0.000759,crs,nips
65,pmi,54.9006,1.00E-05,1.00E-05,0.000759,crs,nips
66,pmi,147.57,1.00E-05,1.00E-05,0.000759,crs,nips
67,pmi,51.7163,1.00E-05,1.00E-05,0.000759,crs,nips
68,pmi,54.7295,1.00E-05,1.00E-05,0.000759,crs,nips
69,pmi,308.137,1.00E-05,1.00E-05,0.000759,crs,nips
70,pmi,69.7422,1.00E-05,1.00E-05,0.000759,crs,nips
71,pmi,93.767,1.00E-05,1.00E-05,0.000759,crs,nips
72,pmi,87.9823,1.00E-05,1.00E-05,0.000759,crs,nips
73,pmi,145.947,1.00E-05,1.00E-05,0.000759,crs,nips
74,pmi,103.438,1.00E-05,1.00E-05,0.000759,crs,nips
75,pmi,121.692,1.00E-05,1.00E-05,0.000759,crs,nips
76,pmi,146.974,1.00E-05,1.00E-05,0.000759,crs,nips
77,pmi,69.6828,1.00E-05,1.00E-05,0.000759,crs,nips
78,pmi,52.0103,1.00E-05,1.00E-05,0.000759,crs,nips
79,pmi,62.9098,1.00E-05,1.00E-05,0.000759,crs,nips
80,pmi,129.012,1.00E-05,1.00E-05,0.000759,crs,nips
81,pmi,133.747,1.00E-05,1.00E-05,0.000759,crs,nips
82,pmi,131.387,1.00E-05,1.00E-05,0.000759,crs,nips
83,pmi,57.2038,1.00E-05,1.00E-05,0.000759,crs,nips
84,pmi,144.722,1.00E-05,1.00E-05,0.000759,crs,nips
85,pmi,79.4465,1.00E-05,1.00E-05,0.000759,crs,nips
86,pmi,70.1884,1.00E-05,1.00E-05,0.000759,crs,nips
87,pmi,86.5861,1.00E-05,1.00E-05,0.000759,crs,nips
88,pmi,125.789,1.00E-05,1.00E-05,0.000759,crs,nips
