topic, metric, value, alpha, gamma, eta, inference, dataset
1,pmi,27.2424,1.00E-05,1.00E-05,4.20E-05,sa,20news
2,pmi,-28.9092,1.00E-05,1.00E-05,4.20E-05,sa,20news
3,pmi,52.7185,1.00E-05,1.00E-05,4.20E-05,sa,20news
4,pmi,33.9507,1.00E-05,1.00E-05,4.20E-05,sa,20news
5,pmi,13.769,1.00E-05,1.00E-05,4.20E-05,sa,20news
6,pmi,40.9617,1.00E-05,1.00E-05,4.20E-05,sa,20news
7,pmi,87.7144,1.00E-05,1.00E-05,4.20E-05,sa,20news
8,pmi,82.1287,1.00E-05,1.00E-05,4.20E-05,sa,20news
9,pmi,76.9521,1.00E-05,1.00E-05,4.20E-05,sa,20news
10,pmi,42.8528,1.00E-05,1.00E-05,4.20E-05,sa,20news
11,pmi,42.3209,1.00E-05,1.00E-05,4.20E-05,sa,20news
12,pmi,-30.8609,1.00E-05,1.00E-05,4.20E-05,sa,20news
13,pmi,-1.4067,1.00E-05,1.00E-05,4.20E-05,sa,20news
14,pmi,18.5291,1.00E-05,1.00E-05,4.20E-05,sa,20news
15,pmi,75.5159,1.00E-05,1.00E-05,4.20E-05,sa,20news
16,pmi,4.06568,1.00E-05,1.00E-05,4.20E-05,sa,20news
17,pmi,67.8764,1.00E-05,1.00E-05,4.20E-05,sa,20news
18,pmi,4.52275,1.00E-05,1.00E-05,4.20E-05,sa,20news
19,pmi,35.4299,1.00E-05,1.00E-05,4.20E-05,sa,20news
20,pmi,45.3676,1.00E-05,1.00E-05,4.20E-05,sa,20news
21,pmi,-26.9322,1.00E-05,1.00E-05,4.20E-05,sa,20news
22,pmi,56.1447,1.00E-05,1.00E-05,4.20E-05,sa,20news
23,pmi,75.4335,1.00E-05,1.00E-05,4.20E-05,sa,20news
24,pmi,-3.54696,1.00E-05,1.00E-05,4.20E-05,sa,20news
25,pmi,202.616,1.00E-05,1.00E-05,4.20E-05,sa,20news
26,pmi,257.63,1.00E-05,1.00E-05,4.20E-05,sa,20news
27,pmi,35.8525,1.00E-05,1.00E-05,4.20E-05,sa,20news
28,pmi,-62.4025,1.00E-05,1.00E-05,4.20E-05,sa,20news
29,pmi,17.4559,1.00E-05,1.00E-05,4.20E-05,sa,20news
30,pmi,-45.8952,1.00E-05,1.00E-05,4.20E-05,sa,20news
31,pmi,14.2196,1.00E-05,1.00E-05,4.20E-05,sa,20news
32,pmi,72.4478,1.00E-05,1.00E-05,4.20E-05,sa,20news
33,pmi,-25.8251,1.00E-05,1.00E-05,4.20E-05,sa,20news
34,pmi,-5.90273,1.00E-05,1.00E-05,4.20E-05,sa,20news
35,pmi,23.3194,1.00E-05,1.00E-05,4.20E-05,sa,20news
36,pmi,50.4997,1.00E-05,1.00E-05,4.20E-05,sa,20news
37,pmi,47.5451,1.00E-05,1.00E-05,4.20E-05,sa,20news
38,pmi,84.8501,1.00E-05,1.00E-05,4.20E-05,sa,20news
39,pmi,5.55766,1.00E-05,1.00E-05,4.20E-05,sa,20news
40,pmi,115.34,1.00E-05,1.00E-05,4.20E-05,sa,20news
41,pmi,40.975,1.00E-05,1.00E-05,4.20E-05,sa,20news
42,pmi,33.632,1.00E-05,1.00E-05,4.20E-05,sa,20news
43,pmi,32.3561,1.00E-05,1.00E-05,4.20E-05,sa,20news
44,pmi,-52.5827,1.00E-05,1.00E-05,4.20E-05,sa,20news
45,pmi,-10.0908,1.00E-05,1.00E-05,4.20E-05,sa,20news
46,pmi,-37.1369,1.00E-05,1.00E-05,4.20E-05,sa,20news
47,pmi,184.272,1.00E-05,1.00E-05,4.20E-05,sa,20news
48,pmi,-26.3511,1.00E-05,1.00E-05,4.20E-05,sa,20news
49,pmi,10.6158,1.00E-05,1.00E-05,4.20E-05,sa,20news
50,pmi,-7.68167,1.00E-05,1.00E-05,4.20E-05,sa,20news
51,pmi,11.2487,1.00E-05,1.00E-05,4.20E-05,sa,20news
52,pmi,19.9755,1.00E-05,1.00E-05,4.20E-05,sa,20news
53,pmi,-53.8038,1.00E-05,1.00E-05,4.20E-05,sa,20news
54,pmi,22.6283,1.00E-05,1.00E-05,4.20E-05,sa,20news
55,pmi,29.5959,1.00E-05,1.00E-05,4.20E-05,sa,20news
56,pmi,45.6021,1.00E-05,1.00E-05,4.20E-05,sa,20news
57,pmi,34.4582,1.00E-05,1.00E-05,4.20E-05,sa,20news
58,pmi,80.488,1.00E-05,1.00E-05,4.20E-05,sa,20news
59,pmi,169.688,1.00E-05,1.00E-05,4.20E-05,sa,20news
60,pmi,43.9933,1.00E-05,1.00E-05,4.20E-05,sa,20news
61,pmi,25.4086,1.00E-05,1.00E-05,4.20E-05,sa,20news
62,pmi,-34.1029,1.00E-05,1.00E-05,4.20E-05,sa,20news
63,pmi,65.5416,1.00E-05,1.00E-05,4.20E-05,sa,20news
64,pmi,85.0682,1.00E-05,1.00E-05,4.20E-05,sa,20news
65,pmi,51.5754,1.00E-05,1.00E-05,4.20E-05,sa,20news
66,pmi,-98.3133,1.00E-05,1.00E-05,4.20E-05,sa,20news
67,pmi,-71.2383,1.00E-05,1.00E-05,4.20E-05,sa,20news
68,pmi,-0.489905,1.00E-05,1.00E-05,4.20E-05,sa,20news
69,pmi,49.41,1.00E-05,1.00E-05,4.20E-05,sa,20news
70,pmi,6.61548,1.00E-05,1.00E-05,4.20E-05,sa,20news
71,pmi,10.4214,1.00E-05,1.00E-05,4.20E-05,sa,20news
72,pmi,59.5288,1.00E-05,1.00E-05,4.20E-05,sa,20news
73,pmi,-27.5555,1.00E-05,1.00E-05,4.20E-05,sa,20news
74,pmi,-40.431,1.00E-05,1.00E-05,4.20E-05,sa,20news
75,pmi,208.353,1.00E-05,1.00E-05,4.20E-05,sa,20news
76,pmi,-8.97048,1.00E-05,1.00E-05,4.20E-05,sa,20news
77,pmi,-35.1101,1.00E-05,1.00E-05,4.20E-05,sa,20news
78,pmi,-47.7579,1.00E-05,1.00E-05,4.20E-05,sa,20news
79,pmi,-7.91913,1.00E-05,1.00E-05,4.20E-05,sa,20news
80,pmi,38.5636,1.00E-05,1.00E-05,4.20E-05,sa,20news
81,pmi,107.39,1.00E-05,1.00E-05,4.20E-05,sa,20news
82,pmi,-103.386,1.00E-05,1.00E-05,4.20E-05,sa,20news
83,pmi,166.565,1.00E-05,1.00E-05,4.20E-05,sa,20news
84,pmi,87.4007,1.00E-05,1.00E-05,4.20E-05,sa,20news
85,pmi,29.6222,1.00E-05,1.00E-05,4.20E-05,sa,20news
86,pmi,40.5331,1.00E-05,1.00E-05,4.20E-05,sa,20news
87,pmi,-81.8372,1.00E-05,1.00E-05,4.20E-05,sa,20news
88,pmi,47.795,1.00E-05,1.00E-05,4.20E-05,sa,20news
89,pmi,-79.1861,1.00E-05,1.00E-05,4.20E-05,sa,20news
90,pmi,42.8456,1.00E-05,1.00E-05,4.20E-05,sa,20news
91,pmi,363.902,1.00E-05,1.00E-05,4.20E-05,sa,20news
92,pmi,-129.563,1.00E-05,1.00E-05,4.20E-05,sa,20news
93,pmi,-72.0656,1.00E-05,1.00E-05,4.20E-05,sa,20news
94,pmi,122.314,1.00E-05,1.00E-05,4.20E-05,sa,20news
95,pmi,27.4353,1.00E-05,1.00E-05,4.20E-05,sa,20news
96,pmi,33.1196,1.00E-05,1.00E-05,4.20E-05,sa,20news
97,pmi,-58.7197,1.00E-05,1.00E-05,4.20E-05,sa,20news
0,scs,-261.05,1.00E-05,1.00E-05,4.20E-05,crs,20news
1,scs,-189.261,1.00E-05,1.00E-05,4.20E-05,crs,20news
2,scs,-294.895,1.00E-05,1.00E-05,4.20E-05,crs,20news
3,scs,-278.733,1.00E-05,1.00E-05,4.20E-05,crs,20news
4,scs,-207.749,1.00E-05,1.00E-05,4.20E-05,crs,20news
5,scs,-230.36,1.00E-05,1.00E-05,4.20E-05,crs,20news
6,scs,-219.561,1.00E-05,1.00E-05,4.20E-05,crs,20news
7,scs,-268.77,1.00E-05,1.00E-05,4.20E-05,crs,20news
8,scs,-273.137,1.00E-05,1.00E-05,4.20E-05,crs,20news
9,scs,-201.582,1.00E-05,1.00E-05,4.20E-05,crs,20news
10,scs,-246.607,1.00E-05,1.00E-05,4.20E-05,crs,20news
11,scs,-247.608,1.00E-05,1.00E-05,4.20E-05,crs,20news
12,scs,-304.8,1.00E-05,1.00E-05,4.20E-05,crs,20news
13,scs,-267.927,1.00E-05,1.00E-05,4.20E-05,crs,20news
14,scs,-311.666,1.00E-05,1.00E-05,4.20E-05,crs,20news
15,scs,-196.842,1.00E-05,1.00E-05,4.20E-05,crs,20news
16,scs,-241.872,1.00E-05,1.00E-05,4.20E-05,crs,20news
17,scs,-281.403,1.00E-05,1.00E-05,4.20E-05,crs,20news
18,scs,-256.098,1.00E-05,1.00E-05,4.20E-05,crs,20news
19,scs,-348.579,1.00E-05,1.00E-05,4.20E-05,crs,20news
20,scs,-197.983,1.00E-05,1.00E-05,4.20E-05,crs,20news
21,scs,-249.811,1.00E-05,1.00E-05,4.20E-05,crs,20news
22,scs,-270.984,1.00E-05,1.00E-05,4.20E-05,crs,20news
23,scs,-278.339,1.00E-05,1.00E-05,4.20E-05,crs,20news
24,scs,-180.159,1.00E-05,1.00E-05,4.20E-05,crs,20news
25,scs,-277.686,1.00E-05,1.00E-05,4.20E-05,crs,20news
26,scs,-108.813,1.00E-05,1.00E-05,4.20E-05,crs,20news
27,scs,-338.448,1.00E-05,1.00E-05,4.20E-05,crs,20news
28,scs,-347.438,1.00E-05,1.00E-05,4.20E-05,crs,20news
29,scs,-258.173,1.00E-05,1.00E-05,4.20E-05,crs,20news
30,scs,-210.902,1.00E-05,1.00E-05,4.20E-05,crs,20news
31,scs,-244.682,1.00E-05,1.00E-05,4.20E-05,crs,20news
32,scs,-281.318,1.00E-05,1.00E-05,4.20E-05,crs,20news
33,scs,-334.862,1.00E-05,1.00E-05,4.20E-05,crs,20news
34,scs,-207.318,1.00E-05,1.00E-05,4.20E-05,crs,20news
35,scs,-197.545,1.00E-05,1.00E-05,4.20E-05,crs,20news
36,scs,-274.152,1.00E-05,1.00E-05,4.20E-05,crs,20news
37,scs,-233.227,1.00E-05,1.00E-05,4.20E-05,crs,20news
38,scs,-276.286,1.00E-05,1.00E-05,4.20E-05,crs,20news
39,scs,-305.036,1.00E-05,1.00E-05,4.20E-05,crs,20news
40,scs,-340.656,1.00E-05,1.00E-05,4.20E-05,crs,20news
41,scs,-121.633,1.00E-05,1.00E-05,4.20E-05,crs,20news
42,scs,-208.633,1.00E-05,1.00E-05,4.20E-05,crs,20news
43,scs,-206.457,1.00E-05,1.00E-05,4.20E-05,crs,20news
44,scs,-191.76,1.00E-05,1.00E-05,4.20E-05,crs,20news
45,scs,-252.532,1.00E-05,1.00E-05,4.20E-05,crs,20news
46,scs,-201.057,1.00E-05,1.00E-05,4.20E-05,crs,20news
47,scs,-185.91,1.00E-05,1.00E-05,4.20E-05,crs,20news
48,scs,-181.974,1.00E-05,1.00E-05,4.20E-05,crs,20news
49,scs,-187.502,1.00E-05,1.00E-05,4.20E-05,crs,20news
50,scs,-254.846,1.00E-05,1.00E-05,4.20E-05,crs,20news
51,scs,-232.046,1.00E-05,1.00E-05,4.20E-05,crs,20news
52,scs,-270.464,1.00E-05,1.00E-05,4.20E-05,crs,20news
53,scs,-184.877,1.00E-05,1.00E-05,4.20E-05,crs,20news
54,scs,-304.086,1.00E-05,1.00E-05,4.20E-05,crs,20news
55,scs,-268.43,1.00E-05,1.00E-05,4.20E-05,crs,20news
56,scs,-276.725,1.00E-05,1.00E-05,4.20E-05,crs,20news
57,scs,-280.671,1.00E-05,1.00E-05,4.20E-05,crs,20news
58,scs,-266.557,1.00E-05,1.00E-05,4.20E-05,crs,20news
59,scs,-235.988,1.00E-05,1.00E-05,4.20E-05,crs,20news
60,scs,-83.2346,1.00E-05,1.00E-05,4.20E-05,crs,20news
61,scs,-298.566,1.00E-05,1.00E-05,4.20E-05,crs,20news
62,scs,-342.343,1.00E-05,1.00E-05,4.20E-05,crs,20news
63,scs,-278.089,1.00E-05,1.00E-05,4.20E-05,crs,20news
64,scs,-324.812,1.00E-05,1.00E-05,4.20E-05,crs,20news
65,scs,-121.221,1.00E-05,1.00E-05,4.20E-05,crs,20news
66,scs,-203.315,1.00E-05,1.00E-05,4.20E-05,crs,20news
67,scs,-326.246,1.00E-05,1.00E-05,4.20E-05,crs,20news
68,scs,-220.97,1.00E-05,1.00E-05,4.20E-05,crs,20news
69,scs,-183.4,1.00E-05,1.00E-05,4.20E-05,crs,20news
70,scs,-234.263,1.00E-05,1.00E-05,4.20E-05,crs,20news
71,scs,-169.784,1.00E-05,1.00E-05,4.20E-05,crs,20news
72,scs,-261.261,1.00E-05,1.00E-05,4.20E-05,crs,20news
0,scs,-213.315,1.00E-05,1.00E-05,4.20E-05,null,20news
1,scs,-279.712,1.00E-05,1.00E-05,4.20E-05,null,20news
2,scs,-199.261,1.00E-05,1.00E-05,4.20E-05,null,20news
3,scs,-294.042,1.00E-05,1.00E-05,4.20E-05,null,20news
4,scs,-227.272,1.00E-05,1.00E-05,4.20E-05,null,20news
5,scs,-290.389,1.00E-05,1.00E-05,4.20E-05,null,20news
6,scs,-172.748,1.00E-05,1.00E-05,4.20E-05,null,20news
7,scs,-267.071,1.00E-05,1.00E-05,4.20E-05,null,20news
8,scs,-244.263,1.00E-05,1.00E-05,4.20E-05,null,20news
9,scs,-283.137,1.00E-05,1.00E-05,4.20E-05,null,20news
10,scs,-218.78,1.00E-05,1.00E-05,4.20E-05,null,20news
11,scs,-256.333,1.00E-05,1.00E-05,4.20E-05,null,20news
12,scs,-267.245,1.00E-05,1.00E-05,4.20E-05,null,20news
13,scs,-362.412,1.00E-05,1.00E-05,4.20E-05,null,20news
14,scs,-277.927,1.00E-05,1.00E-05,4.20E-05,null,20news
15,scs,-218.148,1.00E-05,1.00E-05,4.20E-05,null,20news
16,scs,-291.412,1.00E-05,1.00E-05,4.20E-05,null,20news
17,scs,-283.919,1.00E-05,1.00E-05,4.20E-05,null,20news
18,scs,-311.387,1.00E-05,1.00E-05,4.20E-05,null,20news
19,scs,-357.862,1.00E-05,1.00E-05,4.20E-05,null,20news
20,scs,-311.964,1.00E-05,1.00E-05,4.20E-05,null,20news
21,scs,-324.008,1.00E-05,1.00E-05,4.20E-05,null,20news
22,scs,-276.817,1.00E-05,1.00E-05,4.20E-05,null,20news
23,scs,-256.844,1.00E-05,1.00E-05,4.20E-05,null,20news
24,scs,-187.685,1.00E-05,1.00E-05,4.20E-05,null,20news
25,scs,-242.349,1.00E-05,1.00E-05,4.20E-05,null,20news
26,scs,-118.813,1.00E-05,1.00E-05,4.20E-05,null,20news
27,scs,-327.085,1.00E-05,1.00E-05,4.20E-05,null,20news
28,scs,-242.63,1.00E-05,1.00E-05,4.20E-05,null,20news
29,scs,-345.198,1.00E-05,1.00E-05,4.20E-05,null,20news
30,scs,-268.173,1.00E-05,1.00E-05,4.20E-05,null,20news
31,scs,-220.902,1.00E-05,1.00E-05,4.20E-05,null,20news
32,scs,-270.667,1.00E-05,1.00E-05,4.20E-05,null,20news
33,scs,-306.712,1.00E-05,1.00E-05,4.20E-05,null,20news
34,scs,-230.419,1.00E-05,1.00E-05,4.20E-05,null,20news
35,scs,-165.138,1.00E-05,1.00E-05,4.20E-05,null,20news
36,scs,-202.212,1.00E-05,1.00E-05,4.20E-05,null,20news
37,scs,-254.732,1.00E-05,1.00E-05,4.20E-05,null,20news
38,scs,-216.922,1.00E-05,1.00E-05,4.20E-05,null,20news
39,scs,-313.246,1.00E-05,1.00E-05,4.20E-05,null,20news
40,scs,-355.295,1.00E-05,1.00E-05,4.20E-05,null,20news
41,scs,-202.711,1.00E-05,1.00E-05,4.20E-05,null,20news
42,scs,-278.37,1.00E-05,1.00E-05,4.20E-05,null,20news
43,scs,-255.047,1.00E-05,1.00E-05,4.20E-05,null,20news
44,scs,-272.853,1.00E-05,1.00E-05,4.20E-05,null,20news
45,scs,-270.804,1.00E-05,1.00E-05,4.20E-05,null,20news
46,scs,-317.375,1.00E-05,1.00E-05,4.20E-05,null,20news
47,scs,-309.316,1.00E-05,1.00E-05,4.20E-05,null,20news
48,scs,-244.825,1.00E-05,1.00E-05,4.20E-05,null,20news
49,scs,-252.875,1.00E-05,1.00E-05,4.20E-05,null,20news
50,scs,-225.716,1.00E-05,1.00E-05,4.20E-05,null,20news
51,scs,-275.193,1.00E-05,1.00E-05,4.20E-05,null,20news
52,scs,-142.777,1.00E-05,1.00E-05,4.20E-05,null,20news
53,scs,-255.981,1.00E-05,1.00E-05,4.20E-05,null,20news
54,scs,-253.571,1.00E-05,1.00E-05,4.20E-05,null,20news
55,scs,-297.1,1.00E-05,1.00E-05,4.20E-05,null,20news
56,scs,-208.974,1.00E-05,1.00E-05,4.20E-05,null,20news
57,scs,-341.413,1.00E-05,1.00E-05,4.20E-05,null,20news
58,scs,-219.577,1.00E-05,1.00E-05,4.20E-05,null,20news
59,scs,-283.45,1.00E-05,1.00E-05,4.20E-05,null,20news
60,scs,-188.401,1.00E-05,1.00E-05,4.20E-05,null,20news
61,scs,-302,1.00E-05,1.00E-05,4.20E-05,null,20news
62,scs,-332.926,1.00E-05,1.00E-05,4.20E-05,null,20news
63,scs,-227.944,1.00E-05,1.00E-05,4.20E-05,null,20news
64,scs,-301.881,1.00E-05,1.00E-05,4.20E-05,null,20news
65,scs,-136.714,1.00E-05,1.00E-05,4.20E-05,null,20news
66,scs,-183.647,1.00E-05,1.00E-05,4.20E-05,null,20news
67,scs,-277.055,1.00E-05,1.00E-05,4.20E-05,null,20news
68,scs,-174.982,1.00E-05,1.00E-05,4.20E-05,null,20news
69,scs,-274.32,1.00E-05,1.00E-05,4.20E-05,null,20news
70,scs,-321.503,1.00E-05,1.00E-05,4.20E-05,null,20news
71,scs,-259.29,1.00E-05,1.00E-05,4.20E-05,null,20news
72,scs,-255.624,1.00E-05,1.00E-05,4.20E-05,null,20news
73,scs,-233.006,1.00E-05,1.00E-05,4.20E-05,null,20news
74,scs,-278.589,1.00E-05,1.00E-05,4.20E-05,null,20news
75,scs,-211.54,1.00E-05,1.00E-05,4.20E-05,null,20news
76,scs,-176.262,1.00E-05,1.00E-05,4.20E-05,null,20news
77,scs,-253.861,1.00E-05,1.00E-05,4.20E-05,null,20news
78,scs,-175.653,1.00E-05,1.00E-05,4.20E-05,null,20news
79,scs,-268.033,1.00E-05,1.00E-05,4.20E-05,null,20news
0,scs,-225.822,1.00E-05,1.00E-05,4.20E-05,rand,20news
1,scs,-271.05,1.00E-05,1.00E-05,4.20E-05,rand,20news
2,scs,-199.261,1.00E-05,1.00E-05,4.20E-05,rand,20news
3,scs,-303.463,1.00E-05,1.00E-05,4.20E-05,rand,20news
4,scs,-239.706,1.00E-05,1.00E-05,4.20E-05,rand,20news
5,scs,-278.37,1.00E-05,1.00E-05,4.20E-05,rand,20news
6,scs,-185.676,1.00E-05,1.00E-05,4.20E-05,rand,20news
7,scs,-270.764,1.00E-05,1.00E-05,4.20E-05,rand,20news
8,scs,-315.734,1.00E-05,1.00E-05,4.20E-05,rand,20news
9,scs,-235.725,1.00E-05,1.00E-05,4.20E-05,rand,20news
10,scs,-225.239,1.00E-05,1.00E-05,4.20E-05,rand,20news
11,scs,-274.786,1.00E-05,1.00E-05,4.20E-05,rand,20news
12,scs,-257.758,1.00E-05,1.00E-05,4.20E-05,rand,20news
13,scs,-199.008,1.00E-05,1.00E-05,4.20E-05,rand,20news
14,scs,-259.366,1.00E-05,1.00E-05,4.20E-05,rand,20news
15,scs,-311.901,1.00E-05,1.00E-05,4.20E-05,rand,20news
16,scs,-311.387,1.00E-05,1.00E-05,4.20E-05,rand,20news
17,scs,-357.862,1.00E-05,1.00E-05,4.20E-05,rand,20news
18,scs,-252.7,1.00E-05,1.00E-05,4.20E-05,rand,20news
19,scs,-286.875,1.00E-05,1.00E-05,4.20E-05,rand,20news
20,scs,-286.722,1.00E-05,1.00E-05,4.20E-05,rand,20news
21,scs,-321.913,1.00E-05,1.00E-05,4.20E-05,rand,20news
22,scs,-190.159,1.00E-05,1.00E-05,4.20E-05,rand,20news
23,scs,-287.686,1.00E-05,1.00E-05,4.20E-05,rand,20news
24,scs,-111.904,1.00E-05,1.00E-05,4.20E-05,rand,20news
25,scs,-343.937,1.00E-05,1.00E-05,4.20E-05,rand,20news
26,scs,-224.377,1.00E-05,1.00E-05,4.20E-05,rand,20news
27,scs,-326.411,1.00E-05,1.00E-05,4.20E-05,rand,20news
28,scs,-320.505,1.00E-05,1.00E-05,4.20E-05,rand,20news
29,scs,-268.173,1.00E-05,1.00E-05,4.20E-05,rand,20news
30,scs,-185.788,1.00E-05,1.00E-05,4.20E-05,rand,20news
31,scs,-296.584,1.00E-05,1.00E-05,4.20E-05,rand,20news
32,scs,-320.741,1.00E-05,1.00E-05,4.20E-05,rand,20news
33,scs,-302,1.00E-05,1.00E-05,4.20E-05,rand,20news
34,scs,-202.118,1.00E-05,1.00E-05,4.20E-05,rand,20news
35,scs,-249.854,1.00E-05,1.00E-05,4.20E-05,rand,20news
36,scs,-355.295,1.00E-05,1.00E-05,4.20E-05,rand,20news
37,scs,-200.355,1.00E-05,1.00E-05,4.20E-05,rand,20news
38,scs,-288.219,1.00E-05,1.00E-05,4.20E-05,rand,20news
39,scs,-273.123,1.00E-05,1.00E-05,4.20E-05,rand,20news
40,scs,-253.613,1.00E-05,1.00E-05,4.20E-05,rand,20news
41,scs,-268.94,1.00E-05,1.00E-05,4.20E-05,rand,20news
42,scs,-268.664,1.00E-05,1.00E-05,4.20E-05,rand,20news
43,scs,-232.536,1.00E-05,1.00E-05,4.20E-05,rand,20news
44,scs,-249.123,1.00E-05,1.00E-05,4.20E-05,rand,20news
45,scs,-277.927,1.00E-05,1.00E-05,4.20E-05,rand,20news
46,scs,-170.538,1.00E-05,1.00E-05,4.20E-05,rand,20news
47,scs,-196.649,1.00E-05,1.00E-05,4.20E-05,rand,20news
48,scs,-245.92,1.00E-05,1.00E-05,4.20E-05,rand,20news
49,scs,-284.613,1.00E-05,1.00E-05,4.20E-05,rand,20news
50,scs,-299.947,1.00E-05,1.00E-05,4.20E-05,rand,20news
51,scs,-165.833,1.00E-05,1.00E-05,4.20E-05,rand,20news
52,scs,-156.571,1.00E-05,1.00E-05,4.20E-05,rand,20news
53,scs,-227.068,1.00E-05,1.00E-05,4.20E-05,rand,20news
54,scs,-165.095,1.00E-05,1.00E-05,4.20E-05,rand,20news
55,scs,-183.182,1.00E-05,1.00E-05,4.20E-05,rand,20news
56,scs,-220.006,1.00E-05,1.00E-05,4.20E-05,rand,20news
57,scs,-153.334,1.00E-05,1.00E-05,4.20E-05,rand,20news
58,scs,-205.852,1.00E-05,1.00E-05,4.20E-05,rand,20news
59,scs,-202.617,1.00E-05,1.00E-05,4.20E-05,rand,20news
60,scs,-311.488,1.00E-05,1.00E-05,4.20E-05,rand,20news
61,scs,-222.338,1.00E-05,1.00E-05,4.20E-05,rand,20news
62,scs,-210.109,1.00E-05,1.00E-05,4.20E-05,rand,20news
63,scs,-227.004,1.00E-05,1.00E-05,4.20E-05,rand,20news
64,scs,-243.864,1.00E-05,1.00E-05,4.20E-05,rand,20news
65,scs,-192.934,1.00E-05,1.00E-05,4.20E-05,rand,20news
66,scs,-217.822,1.00E-05,1.00E-05,4.20E-05,rand,20news
67,scs,-177.395,1.00E-05,1.00E-05,4.20E-05,rand,20news
68,scs,-248.738,1.00E-05,1.00E-05,4.20E-05,rand,20news
69,scs,-179.06,1.00E-05,1.00E-05,4.20E-05,rand,20news
70,scs,-186.926,1.00E-05,1.00E-05,4.20E-05,rand,20news
71,scs,-237.737,1.00E-05,1.00E-05,4.20E-05,rand,20news
72,scs,-170.241,1.00E-05,1.00E-05,4.20E-05,rand,20news
73,scs,-289.976,1.00E-05,1.00E-05,4.20E-05,rand,20news
74,scs,-250.356,1.00E-05,1.00E-05,4.20E-05,rand,20news
75,scs,-131.641,1.00E-05,1.00E-05,4.20E-05,rand,20news
76,scs,-283.45,1.00E-05,1.00E-05,4.20E-05,rand,20news
0,scs,-213.315,1.00E-05,1.00E-05,4.20E-05,rgs,20news
1,scs,-281.074,1.00E-05,1.00E-05,4.20E-05,rgs,20news
2,scs,-199.261,1.00E-05,1.00E-05,4.20E-05,rgs,20news
3,scs,-294.042,1.00E-05,1.00E-05,4.20E-05,rgs,20news
4,scs,-249.962,1.00E-05,1.00E-05,4.20E-05,rgs,20news
5,scs,-242.503,1.00E-05,1.00E-05,4.20E-05,rgs,20news
6,scs,-273.135,1.00E-05,1.00E-05,4.20E-05,rgs,20news
7,scs,-169.842,1.00E-05,1.00E-05,4.20E-05,rgs,20news
8,scs,-270.764,1.00E-05,1.00E-05,4.20E-05,rgs,20news
9,scs,-334.964,1.00E-05,1.00E-05,4.20E-05,rgs,20news
10,scs,-235.725,1.00E-05,1.00E-05,4.20E-05,rgs,20news
11,scs,-264.527,1.00E-05,1.00E-05,4.20E-05,rgs,20news
12,scs,-267.245,1.00E-05,1.00E-05,4.20E-05,rgs,20news
13,scs,-315.545,1.00E-05,1.00E-05,4.20E-05,rgs,20news
14,scs,-256.547,1.00E-05,1.00E-05,4.20E-05,rgs,20news
15,scs,-199.008,1.00E-05,1.00E-05,4.20E-05,rgs,20news
16,scs,-240.333,1.00E-05,1.00E-05,4.20E-05,rgs,20news
17,scs,-289.12,1.00E-05,1.00E-05,4.20E-05,rgs,20news
18,scs,-252.958,1.00E-05,1.00E-05,4.20E-05,rgs,20news
19,scs,-357.862,1.00E-05,1.00E-05,4.20E-05,rgs,20news
20,scs,-281.941,1.00E-05,1.00E-05,4.20E-05,rgs,20news
21,scs,-286.688,1.00E-05,1.00E-05,4.20E-05,rgs,20news
22,scs,-250.548,1.00E-05,1.00E-05,4.20E-05,rgs,20news
23,scs,-288.322,1.00E-05,1.00E-05,4.20E-05,rgs,20news
24,scs,-189.07,1.00E-05,1.00E-05,4.20E-05,rgs,20news
25,scs,-286.516,1.00E-05,1.00E-05,4.20E-05,rgs,20news
26,scs,-118.813,1.00E-05,1.00E-05,4.20E-05,rgs,20news
27,scs,-353.618,1.00E-05,1.00E-05,4.20E-05,rgs,20news
28,scs,-225.965,1.00E-05,1.00E-05,4.20E-05,rgs,20news
29,scs,-334.814,1.00E-05,1.00E-05,4.20E-05,rgs,20news
30,scs,-268.173,1.00E-05,1.00E-05,4.20E-05,rgs,20news
31,scs,-177.004,1.00E-05,1.00E-05,4.20E-05,rgs,20news
32,scs,-304.89,1.00E-05,1.00E-05,4.20E-05,rgs,20news
33,scs,-314.778,1.00E-05,1.00E-05,4.20E-05,rgs,20news
34,scs,-230.419,1.00E-05,1.00E-05,4.20E-05,rgs,20news
35,scs,-287.072,1.00E-05,1.00E-05,4.20E-05,rgs,20news
36,scs,-244.747,1.00E-05,1.00E-05,4.20E-05,rgs,20news
37,scs,-257.221,1.00E-05,1.00E-05,4.20E-05,rgs,20news
38,scs,-244.263,1.00E-05,1.00E-05,4.20E-05,rgs,20news
39,scs,-335.139,1.00E-05,1.00E-05,4.20E-05,rgs,20news
40,scs,-155.593,1.00E-05,1.00E-05,4.20E-05,rgs,20news
41,scs,-253.647,1.00E-05,1.00E-05,4.20E-05,rgs,20news
42,scs,-366.104,1.00E-05,1.00E-05,4.20E-05,rgs,20news
43,scs,-371.856,1.00E-05,1.00E-05,4.20E-05,rgs,20news
44,scs,-244.825,1.00E-05,1.00E-05,4.20E-05,rgs,20news
45,scs,-275.046,1.00E-05,1.00E-05,4.20E-05,rgs,20news
46,scs,-239.727,1.00E-05,1.00E-05,4.20E-05,rgs,20news
47,scs,-320.57,1.00E-05,1.00E-05,4.20E-05,rgs,20news
